,ticker,year,jan_close,feb_close,mar_close,apr_close,may_close,jun_close,jul_close,aug_close,sep_close,oct_close,nov_close,dec_close,percentage_change,direction,eps,p/e,sector,country,state,market_cap/gdp,volume,jan_confidence,feb_confidence,mar_confidence,apr_confidence,may_confidence,jun_confidence,jul_confidence,aug_confidence,sep_confidence,oct_confidence,nov_confidence,dec_confidence,jan_sentiment,feb_sentiment,mar_sentiment,apr_sentiment,may_sentiment,jun_sentiment,jul_sentiment,aug_sentiment,sep_sentiment,oct_sentiment,nov_sentiment,dec_sentiment,avg_sentiment,avg_confidence,yearly_percent_change_sentiment,sentiment_score,eps_n-1,p/e_n-1,market_cap/gdp_n-1,volume_n-1,sentiment_score_n-1,yearly_percent_change_sentiment_n-1,start_price,end_price,price_change,cpi,unemployment_rate,cpi_n-1,unemployment_rate_n-1
458,GPS,2017,19.36605834960937,20.87128257751465,20.42560195922852,22.24234390258789,19.101247787475586,18.86345672607422,20.441843032836914,20.261701583862305,25.331417083740234,22.46992492675781,27.93394660949707,29.44692611694336,14.85219914684669,1,2.03,10.950564476852543,Consumer Cyclical,United States,CA,1.5440380632879962,490421,0.0,0.8535826504230499,0.9990707635879515,0.0,0.9692751169204712,0.8341157585382462,0.9504280984401704,0.8983507202221797,0.9861135482788086,0.980393648147583,0.9137959281603496,0.8833367824554443,0.5,0.0,0.0,0.5,0.0,0.75,1.0,0.6153846153846154,0.6666666666666666,0.0,0.3333333333333333,0.0,0.36378205128205127,0.7723719179311878,0.3689049700045424,0.3947890816920657,2.09,9.456491052058706,1.3410819490429413,537693.0,0.3082195262167624,0.181096681096681,19.36605834960937,22.24234390258789,2.876285552978519,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
459,GRMN,2017,41.21399688720703,44.047508239746094,44.04859161376953,43.81590270996094,44.85010528564453,44.41763687133789,43.68647003173828,44.82673645019531,47.90691757202149,50.25033569335938,55.1058235168457,53.77349853515625,6.313160623257938,1,2.88,16.144199172655743,Technology,Switzerland,,1.5440380632879962,81838,0.7819921970367432,0.8610004882017771,0.992442786693573,0.9812431732813516,0.9249835440090723,0.9874980151653291,0.0,0.8845090590990506,0.9126517295837402,0.9118819385766984,0.929628424346447,0.993672748406728,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5714285714285714,0.0,0.5,0.6153846153846154,0.9,0.0,0.875,0.3333333333333333,0.3718177655677655,0.8467920087000427,-0.34323777857656373,0.3914563082254684,2.8500000000000005,13.246312503926237,1.3410819490429413,54397.0,0.5517032989187505,0.35873015873015873,41.21399688720703,43.81590270996094,2.6019058227539062,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
460,GS,2017,210.0428466796875,227.80133056640625,210.9591827392578,205.5226287841797,194.65988159179688,204.4638519287109,207.6243438720703,206.86334228515625,219.2988586425781,224.18978881835938,229.6801300048828,236.2837371826172,-2.1520456263864505,-1,19.2,11.186588207880657,Financial Services,United States,NY,1.5440380632879962,2142342,0.9203176800409952,0.9021790835816982,0.9200726698656552,0.9157024467813556,0.9071068755678228,0.9001223926084587,0.926086252182722,0.9073410141162384,0.9051050744861006,0.8915478095903502,0.8951547910185421,0.9105974469386356,0.30666666666666664,0.4406779661016949,0.21311475409836064,0.27586206896551724,0.3648648648648649,0.3253012048192771,0.375,0.3974358974358974,0.3373493975903614,0.4395604395604396,0.3411764705882353,0.30985915492957744,0.3439057404684078,0.9084444613982147,0.12214321732018245,0.35819703447246953,12.55,12.49390864277266,1.3410819490429413,1276094.0,0.3238711306475744,0.4168379041626854,210.0428466796875,205.5226287841797,-4.5202178955078125,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
461,HSY,2017,94.02822875976562,97.14924621582031,97.95621490478516,97.0147476196289,103.92340850830078,96.80106353759766,94.9438247680664,95.1715850830078,99.02669525146484,96.3144989013672,101.22630310058594,103.58061981201172,3.17619389331856,1,4.9,20.019327150721125,Consumer Defensive,United States,PA,1.5440380632879962,49569,0.9904282391071321,0.9880495468775432,0.9446534514427184,0.9130145013332368,0.779481366276741,0.9856853087743124,0.8443044945597649,0.8893167128165563,0.9499745567639668,0.844743549823761,0.9307700395584106,0.9249365600672635,0.0,0.3333333333333333,0.0,0.3333333333333333,0.75,0.0,0.625,0.5,0.0,0.7142857142857143,0.5,0.4545454545454545,0.35087481962481964,0.9154465272834506,-0.1012404296482191,0.363483871495023,4.32,20.063175242624165,1.3410819490429413,100069.0,0.41970799098809997,0.4054363283775051,94.02822875976562,97.0147476196289,2.9865188598632812,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
462,HUM,2017,191.9879150390625,204.3195953369141,199.7639617919922,215.1140289306641,225.0760955810547,233.571533203125,224.4275054931641,250.07357788085938,236.89010620117188,248.28587341308597,253.6434631347656,241.59669494628903,12.045609166022894,1,11.72,19.373935942492523,Healthcare,United States,KY,1.5440380632879962,196364,0.8569318652153015,0.8721068302790324,0.8815368771553039,0.9500231519341468,0.9349892189105352,0.8916047040153953,0.7530432939529419,0.8125706836581229,0.9642956137657166,0.8993484330177307,0.9087606469790139,0.8405700784463149,0.3333333333333333,0.5,0.2,0.125,0.4166666666666667,0.5294117647058824,0.5,0.625,0.2,0.72,0.6666666666666666,0.6153846153846154,0.452621920563097,0.8804817831107963,-0.14214133449626135,0.4582844641370307,8.790000000000001,19.81423225735551,1.3410819490429413,249299.0,0.5211208005406529,1.1584384515006527,191.9879150390625,215.1140289306641,23.12611389160159,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
463,IBM,2017,132.65109252929688,137.76029968261722,133.40888977050778,122.79834747314452,118.0722885131836,119.00057220458984,111.91452026367188,111.81488800048828,113.4175033569336,120.4376983642578,121.5704574584961,121.1361846923828,-7.427564197389705,-1,13.659999999999998,8.93108066318674,Technology,United States,NY,1.5440380632879962,1457874,0.8923174142837524,0.9929191023111344,0.924858558177948,0.900324320351636,0.9081721197475088,0.9605103969573976,0.9735029020479748,0.9758603930473329,0.8685782790184021,0.9361986608216256,0.9139676827650804,0.9286910891532898,0.5,0.5,0.6,0.3333333333333333,0.4545454545454545,0.7333333333333333,0.2857142857142857,0.6,0.8,0.6060606060606061,0.38461538461538464,0.6666666666666666,0.5386890886890887,0.9313250765569236,0.024241864637058113,0.5360321184852832,13.43,8.444690301951477,1.3410819490429413,1345627.0,0.5234585409380748,0.23750432573961974,132.65109252929688,122.79834747314452,-9.852745056152358,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
464,ICE,2017,55.01703643798828,53.85750961303711,56.62805557250977,56.94019317626953,56.93072509765625,62.54450988769531,63.29406356811523,61.3585090637207,65.37961578369139,62.90528106689453,67.99668884277344,67.33889007568361,3.495565851586554,1,2.93,20.767664339762092,Financial Services,United States,GA,1.5440380632879962,66072,0.0,0.0,0.9562518000602722,0.934275597333908,0.9013733565807344,0.0,0.7908027470111847,0.8862799604733785,0.9998430013656616,0.8755249679088593,0.9758463700612386,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.0,0.5,0.3333333333333333,0.5,0.4166666666666666,0.610016483399603,-0.16666666666666677,0.44916529305003305,2.72,18.076776756959802,1.3410819490429413,29846.0,0.49999999999999994,0.09090909090909083,55.01703643798828,56.94019317626953,1.92315673828125,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
465,ILMN,2017,160.10000610351562,167.39999389648438,170.63999938964844,184.8600006103516,177.36000061035156,173.52000427246094,173.85000610351562,204.4600067138672,199.1999969482422,205.19000244140625,230.02999877929688,218.4900054931641,15.465330145476011,1,3.4200000000000004,55.19249564722964,Healthcare,United States,CA,1.5440380632879962,93680,0.9899888634681702,0.0,0.0,0.9329125881195068,0.0,0.9988382458686828,0.998357594013214,0.9104036569595336,0.0,0.9760418534278871,0.9571099281311036,0.9761360486348472,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.4,0.5,1.0,0.0,0.3333333333333333,0.5611111111111111,0.6449823982185787,0.09189189189189177,0.5394155910022465,3.35,44.8798510802919,1.3410819490429413,107762.0,0.5063022704404078,-0.05128205128205111,160.10000610351562,184.8600006103516,24.759994506835966,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
466,INTC,2017,32.410213470458984,32.09194564819336,31.976696014404297,32.04762649536133,32.25030517578125,30.13363265991211,31.6787109375,31.55659294128418,34.26504135131836,40.93269348144531,40.5869255065918,41.781715393066406,-1.1187429401788551,-1,3.18,10.789101128808106,Technology,United States,CA,1.5440380632879962,3272315,0.8517085611820221,0.8805353746694677,0.9331798541545868,0.9420983485273412,0.8988876287327257,0.9081804343632288,0.9107137847754916,0.9128856826246832,0.921627402305603,0.9182070012275988,0.9148244567406484,0.9341596947474912,0.5625,0.4117647058823529,0.44,0.4324324324324325,0.4883720930232558,0.4142857142857143,0.4576271186440678,0.5263157894736842,0.5370370370370371,0.5256410256410257,0.5384615384615384,0.4545454545454545,0.4824152424522135,0.9105840186709072,0.059694249101849,0.48398760080478304,2.67,10.89351334970691,1.3410819490429413,3041356.0,0.45897175547664504,0.4390904455239107,32.410213470458984,32.04762649536133,-0.36258697509765625,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
467,ISRG,2017,76.9655532836914,81.88888549804688,85.163330078125,92.87444305419922,101.63111114501952,103.93000030517578,104.25111389160156,111.62999725341795,116.2088851928711,125.12000274658205,133.25999450683594,121.64666748046876,20.670142799946355,1,8.48,12.328714469693741,Healthcare,United States,CA,1.5440380632879962,175388,0.9941943883895874,0.0,0.0,0.966072929756982,0.979899436235428,0.9091604232788086,0.8337036669254303,0.9643869797388712,0.0,0.9318567851315374,0.9338914366329416,0.9694712559382119,0.5,0.5,0.5,0.6428571428571429,0.5,1.0,0.5,1.0,0.5,0.6521739130434783,0.6470588235294118,0.6666666666666666,0.6340630455080584,0.7068864418356499,0.14417391670627067,0.5947673492208422,7.36,9.667421380678812,1.3410819490429413,92199.0,0.5214283299984204,0.10833333333333339,76.9655532836914,92.87444305419922,15.908889770507812,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
468,JBHT,2017,94.7909698486328,94.1401824951172,87.97410583496094,85.97950744628906,82.08576965332031,87.8542709350586,87.21011352539062,95.319091796875,107.06891632080078,102.54826354980469,107.35930633544922,111.06868743896484,-9.29567702114912,-1,3.68,25.892191693402715,Industrials,United States,AR,1.5440380632879962,38456,0.0,0.0,0.0,0.8626351952552795,0.0,0.0,0.9652557253837586,0.811265230178833,0.0,0.7893801629543304,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,1.0,0.5,0.5,0.5,0.5,0.5166666666666667,0.2857113594810168,0.03333333333333344,0.5047618559913503,3.78,20.938749834763733,1.3410819490429413,7976.0,0.5,-0.07692307692307686,94.7909698486328,85.97950744628906,-8.811462402343736,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
469,KR,2017,30.670785903930664,28.823301315307614,26.72953224182129,26.87455749511719,27.100645065307614,21.22186088562012,22.313894271850586,20.008434295654297,18.352500915527344,18.93802261352539,23.79313468933105,25.25605583190918,-12.377343119619784,-1,1.94,12.460598175468313,Consumer Defensive,United States,OH,1.5440380632879962,801562,0.0,0.6954448223114014,0.0,0.9983722567558287,0.0,0.9079559104783196,0.9516406655311584,0.9713743329048156,0.8770349025726318,0.0,0.9673632025718688,0.9968735873699188,0.5,0.0,0.5,0.0,0.5,0.2857142857142857,1.0,0.5,0.0,0.5,0.2,1.0,0.4154761904761905,0.6138383067079953,-0.18600583090378997,0.44811604788539566,2.15,14.55319929492566,1.3410819490429413,355502.0,0.5060902783254817,0.049999999999999815,30.670785903930664,26.87455749511719,-3.796228408813473,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
470,LEN,2017,42.66451644897461,46.62042236328125,48.91369247436523,48.29216384887695,49.06676864624024,50.9888801574707,50.184120178222656,49.53336715698242,50.52863311767578,53.313270568847656,61.14435195922852,61.59237670898438,13.190463336512506,1,2.53,20.185855192001004,Consumer Cyclical,United States,FL,1.5440380632879962,78013,0.9949119091033936,0.9647566676139832,0.0,0.9995115995407104,0.9436737895011902,0.9153044581413268,0.8841599896550179,0.9988084832827249,0.9523154099782308,0.951206068197886,0.9657618880271912,0.8394593298435211,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.5,0.5680555555555556,0.8674891327404314,-0.15901302261823136,0.5590374548670572,3.93,10.775941908612303,1.3410819490429413,114154.0,0.6484771592639493,0.985034013605442,42.66451644897461,48.29216384887695,5.627647399902344,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
471,LLY,2017,69.15548706054689,74.84490203857422,76.01988983154297,74.16704559326172,72.3809585571289,74.86429595947266,75.1917724609375,74.41717529296875,78.30784606933594,75.01221466064453,77.97328186035156,77.80744171142578,7.2467981149885246,1,4.09,18.340307887045466,Healthcare,United States,IN,1.5440380632879962,258810,0.550314724445343,0.0,0.9997424483299256,0.830769850148095,0.9564669951796532,0.8807880808325375,0.8879082873463631,0.9606531113386154,0.9298789160592216,0.9250332254629868,0.9197348422474332,0.9326408079692295,1.0,0.5,0.0,0.5555555555555556,0.75,0.7058823529411765,0.5,0.5,0.5714285714285714,0.6923076923076923,0.5555555555555556,0.5714285714285714,0.5751798582680935,0.8144942741132838,0.06649831089329541,0.5612335640880104,3.35,20.03194590706137,1.3410819490429413,451063.0,0.5262929525636575,-0.0043392504930966315,69.15548706054689,74.16704559326172,5.0115585327148295,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
472,LMT,2017,220.3568420410156,235.33758544921875,236.23809814453125,237.87132263183597,249.78517150878903,246.6575469970703,259.5587158203125,272.9525146484375,277.33193969726557,275.42819213867193,287.013671875,288.7494812011719,7.9482354296765125,1,12.33,20.865646675813192,Industrials,United States,MD,1.5440380632879962,211645,0.9360220193862916,0.951901046668782,0.8829034337630639,0.8840295821428299,0.8591052798124459,0.9131003022193908,0.856175726110285,0.8720110555489858,0.8782015681266785,0.8737332693168095,0.8698374144732952,0.9750100440449184,0.4,0.35294117647058826,0.2307692307692308,0.55,0.4615384615384616,0.6666666666666666,0.3636363636363637,0.5,0.4,0.35714285714285715,0.5,0.5555555555555556,0.4448541926483103,0.896002561801148,-0.25211403730512894,0.45058921534029345,12.04,17.159391109597514,1.3410819490429413,402112.0,0.5866190045570984,0.16977132565216194,220.3568420410156,237.87132263183597,17.51448059082037,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
473,LOW,2017,67.1497802734375,68.33510589599611,75.53890991210938,78.3206558227539,72.68281555175781,71.53865051269531,71.81746673583984,68.56061553955078,74.17426300048828,74.56373596191406,77.75333404541016,86.6785888671875,16.635758901708993,1,4.510000000000002,16.391609795253885,Consumer Cyclical,United States,NC,1.5440380632879962,771425,0.9471489191055298,0.9616530537605286,0.7510675489902496,0.89730603992939,0.8863362709681193,0.9993268549442292,0.9434510469436646,0.9634490534663199,0.0,0.0,0.9420981407165528,0.9997795820236206,0.5,0.0,0.5,0.75,0.4,0.5,0.0,0.125,0.5,0.5,0.0,0.0,0.3145833333333333,0.774301375904017,-0.11523437500000006,0.3564316198844635,3.71,18.14769408987753,1.3410819490429413,460573.0,0.39613550840152634,-0.2242424242424242,67.1497802734375,78.3206558227539,11.170875549316406,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
474,LUV,2017,50.441566467285156,55.73547744750977,51.92999649047852,54.3062515258789,58.044517517089844,60.14929580688477,53.731689453125,50.58776473999024,54.31344604492188,52.25656127929688,58.86381912231445,63.63039016723633,7.66170705880093,1,3.48,15.900162262021354,Industrials,United States,TX,1.5440380632879962,376045,0.0,0.9994776844978333,0.8601532280445099,0.9440208077430724,0.8187873065471649,0.8248499333858491,0.9437796274820964,0.9380194306373596,0.8741085231304169,0.6772182583808899,0.0,0.9695306122303008,0.5,0.0,0.0,0.0,1.0,0.75,0.8333333333333334,0.8,0.0,0.0,0.5,0.5,0.4069444444444445,0.7374954510066244,-0.3574561403508771,0.4313719510868836,3.9,10.252072016398111,1.3410819490429413,464621.0,0.5822008831633462,0.38181818181818183,50.441566467285156,54.3062515258789,3.864685058593743,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
475,LVS,2017,44.74626541137695,45.0611457824707,49.19337463378906,50.84839248657226,50.96907424926758,55.68692016601562,53.69965744018555,54.22261428833008,56.56211853027344,55.87448501586914,61.08460998535156,61.888671875,13.637176240508813,1,2.78,19.179776075075,Consumer Cyclical,United States,NV,1.5440380632879962,618603,0.0,0.971068561077118,0.0,0.935168206691742,0.5171602964401245,0.0,0.9936115145683287,0.0,0.0,0.8946489542722702,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.7083333333333334,0.3593047944207986,0.21428571428571427,0.574855165504333,2.31,18.290998202897768,1.3410819490429413,913913.0,0.5453284258643787,0.6470588235294118,44.74626541137695,50.84839248657226,6.102127075195305,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
476,MA,2017,103.54219818115234,107.56391143798828,109.52123260498048,113.49303436279295,119.89361572265624,118.49835968017578,124.92159271240234,130.2977294921875,138.01976013183594,145.644775390625,147.30905151367188,148.18035888671875,9.610416194015055,1,4.3100000000000005,29.135452825158303,Financial Services,United States,NY,1.5440380632879962,511863,0.5724861025810242,0.8265808373689651,0.0,0.9795430302619934,0.7739219466845194,0.9711295366287231,0.8598962426185608,0.8551994363466898,0.976384460926056,0.8073060909907023,0.0,0.8025875687599182,0.0,0.75,0.5,0.25,0.3333333333333333,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,0.5277777777777778,0.7020862710972627,-0.16299559471365635,0.5195023964193685,3.69,25.329967178303374,1.3410819490429413,367037.0,0.6005701448156694,0.16410256410256416,103.54219818115234,113.49303436279295,9.95083618164061,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
477,MNST,2017,42.599998474121094,41.43999862670898,46.16999816894531,45.38000106811523,50.56000137329102,49.68000030517578,52.75,55.81999969482422,55.25,57.93000030517578,62.66999816894531,63.290000915527344,6.525827919179277,1,1.48,35.109234070992684,Consumer Defensive,United States,CA,1.5440380632879962,136108,0.9513781070709229,0.0,0.9972112774848938,0.9182147085666656,0.9398174881935121,0.0,0.0,0.999150276184082,0.0,0.0,0.0,0.9287161231040956,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.375,0.477873998383681,0.0,0.4402657502020399,1.1700000000000002,40.8779674106174,1.3410819490429413,153538.0,0.463220386662417,-0.10000000000000003,42.599998474121094,45.38000106811523,2.7800025939941335,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
478,MO,2017,53.01116561889648,55.79651641845703,53.617713928222656,53.88797378540039,56.63569259643555,56.36346054077149,49.17327499389648,47.9850082397461,48.51234817504883,49.124305725097656,51.88572311401367,55.11644744873047,1.6540065781752158,1,3.16,16.643186460567424,Consumer Defensive,United States,VA,1.5440380632879962,483750,0.0,0.0,0.0,0.9946367144584656,0.9972135424613952,0.9296247363090516,0.0,0.0,0.8828198313713074,0.9952895641326904,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.4583333333333333,0.3999653657277425,0.269230769230769,0.4833347764280107,3.02,15.628097757335267,1.3410819490429413,464097.0,0.4482064038216148,-0.0370370370370369,53.01116561889648,53.88797378540039,0.8768081665039134,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
479,MRK,2017,53.55293655395508,56.90485382080078,55.2880859375,54.23522567749024,56.65419387817383,56.17670440673828,55.99264144897461,55.97510147094727,56.53006362915039,48.6372184753418,48.79613876342773,50.10158157348633,1.274046144692259,1,3.89,13.899844593744351,Healthcare,United States,NJ,1.5440380632879962,853258,0.8841556111971537,0.9942321578661599,0.9885933518409727,0.8865769969092475,0.96318198988835,0.8677492551505566,0.9229482358152216,0.9208883278899722,0.928079251732145,0.8674038946628571,0.8573914894035884,0.8919073283672333,0.16666666666666666,0.6666666666666666,0.2,0.5555555555555556,0.5416666666666666,0.75,0.5454545454545454,0.5,0.35714285714285715,0.4166666666666667,0.5714285714285714,0.5,0.4809373496873497,0.914425657560288,-0.011920276204534659,0.48256862345301293,3.82,12.70582888138856,1.3410819490429413,914758.0,0.48868629688537885,-0.19436234263820465,53.55293655395508,54.23522567749024,0.6822891235351634,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
480,MSFT,2017,60.11015701293945,59.84785461425781,61.60643005371094,64.03849792480469,65.70384979248047,64.84773254394531,68.39446258544922,70.7166519165039,70.45182800292969,78.67072296142578,80.0068588256836,81.3091049194336,6.535236484276044,1,3.38,20.35759741502871,Technology,United States,WA,1.5440380632879962,5292083,0.9214438609048432,0.9558189761254096,0.9136083650588991,0.8985197379475548,0.9048363731967078,0.9228618723883044,0.9000905921917088,0.9123600962733436,0.9023551688744472,0.9115139006198136,0.9277471796590456,0.9122048359025609,0.5490196078431373,0.25806451612903225,0.36,0.5333333333333333,0.4365079365079365,0.4676258992805755,0.4172185430463576,0.4380165289256198,0.4230769230769231,0.5517241379310345,0.5816326530612245,0.3863636363636364,0.4502153096249009,0.9152800799285532,0.06052443002409479,0.45443306461426103,2.85,17.984132041708072,1.3410819490429413,4459029.0,0.4312704702324496,0.22032658062625793,60.11015701293945,64.03849792480469,3.9283409118652344,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
481,MSI,2017,74.31888580322266,72.7166748046875,79.84969329833984,79.61817169189453,77.39549255371094,80.77214050292969,84.44107818603516,82.05719757080078,79.46522521972656,84.774169921875,88.11680603027344,85.0577163696289,7.1304700432444905,1,5.3900000000000015,14.97500389537917,Technology,United States,IL,1.5440380632879962,59268,0.8063428699970245,0.0,0.9976686835289,0.8754930098851522,0.8757997155189514,0.8732759555180868,0.998296082019806,0.9802754819393158,0.871918335556984,0.9410946369171144,0.8808432519435883,0.8759944041570028,0.5,0.5,0.0,1.0,0.2,0.6666666666666666,1.0,0.6666666666666666,0.75,0.75,0.6666666666666666,1.0,0.6416666666666667,0.8314168689151606,0.29532710280373864,0.6177840564296478,4.5,14.907177324648258,1.3410819490429413,23651.0,0.4963393775734728,0.48611111111111094,74.31888580322266,79.61817169189453,5.299285888671875,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
482,MU,2017,24.076345443725586,23.40728187561035,28.85965919494629,27.63137626647949,30.72704887390137,29.81831932067871,28.08074951171875,31.925373077392575,39.27510070800781,44.24814987182617,42.33082962036133,41.062599182128906,14.765657981869357,1,6.990000000000001,4.666700440471832,Technology,United States,ID,1.5440380632879962,7337437,0.8540249466896057,0.9550572548593792,0.9001808135133041,0.949341837203864,0.8884173482656479,0.927112523247214,0.9212541715665296,0.9348587601081184,0.9108879210857244,0.9130758848346648,0.9328281047732332,0.8980603904827781,0.0,0.14285714285714285,0.3157894736842105,0.696969696969697,0.55,0.4705882352941176,0.7272727272727273,0.6086956521739131,0.5769230769230769,0.6885245901639344,0.6046511627906976,0.6304347826086957,0.5010588783948511,0.9154249963858385,0.29257040244851007,0.5009693237507796,0.14,104.60378328959146,1.3410819490429413,3106276.0,0.3963344378615325,0.0035538739837129726,24.076345443725586,27.63137626647949,3.5550308227539027,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
483,NEE,2017,116.58602142333984,123.68143463134766,121.19835662841795,126.0984344482422,133.77265930175778,132.53366088867188,138.17057800292972,142.58314514160156,138.83169555664062,146.90298461914062,149.95237731933594,148.19703674316406,8.159136840566386,1,6.67,20.221244186714014,Utilities,United States,FL,1.5440380632879962,65004,0.0,0.8437266647815704,0.0,0.949944034218788,0.9427591413259506,0.9435686866442362,0.9240613222122191,0.7540555000305176,0.9397138059139252,0.9990406930446624,0.9906041026115416,0.7781066099802653,0.5,0.5,0.5,1.0,1.0,0.7777777777777778,0.3,1.0,0.0,0.5,0.3333333333333333,1.0,0.6175925925925926,0.7554650467303063,0.17237915881983673,0.5888370934581009,6.13,18.32131255638865,1.3410819490429413,47213.0,0.5151885220872834,-0.0969387755102041,116.58602142333984,126.0984344482422,9.512413024902358,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
484,NEM,2017,32.265026092529304,30.45078468322754,29.35690689086914,30.113983154296875,30.41682434082031,28.891904830932614,33.15566635131836,34.19931030273437,33.52450561523437,32.31795120239258,33.05977249145508,33.603790283203125,-6.666794355174807,-1,1.31,24.259314646247688,Basic Materials,United States,CO,1.5440380632879962,566950,0.9322511851787568,0.9843242168426514,0.9999040365219116,0.8551221064158848,0.787212073802948,0.9194431155920028,0.9451221346855164,0.8891508877277374,0.989056368668874,0.9197990447282792,0.0,0.8493425250053406,1.0,1.0,0.0,0.42857142857142855,0.5,0.75,0.8,0.5,1.0,0.5,0.5,1.0,0.6648809523809524,0.8392273079308253,-0.021701050992604106,0.6383725977957373,1.33,22.46151113868656,1.3410819490429413,793097.0,0.6592426481274236,0.5291666666666665,32.265026092529304,30.113983154296875,-2.151042938232429,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
485,NFLX,2017,140.71000671386722,142.1300048828125,147.80999755859375,152.1999969482422,163.07000732421875,149.41000366210938,181.66000366210938,174.7100067138672,181.3500061035156,196.42999267578125,187.5800018310547,191.9600067138672,8.165723606097053,1,0.99,169.10943053788208,Communication Services,United States,CA,1.5440380632879962,5443645,0.9069200433217562,0.8705523535609245,0.9132279207309087,0.8720850055500612,0.9136094309781728,0.8946669843732095,0.9186742549301476,0.935251706887868,0.8959025303019753,0.9365303250228834,0.9223308090336066,0.9126433955048616,0.5384615384615384,0.5,0.3333333333333333,0.3898305084745763,0.4473684210526316,0.4081632653061225,0.4516129032258064,0.1900826446280992,0.2911392405063291,0.34591194968553457,0.2479338842975207,0.2547169811320755,0.3665462225086306,0.907699563349698,-0.1711160546473453,0.37886406444371623,0.37,275.78378625818203,1.3410819490429413,6181115.0,0.4471097690486569,-0.05894354855478309,140.71000671386722,152.1999969482422,11.489990234374972,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
486,NKE,2017,50.21928024291992,54.263404846191406,53.07072067260742,52.76598358154297,50.46145629882813,56.37617874145508,56.42395782470703,50.63487243652344,49.71440124511719,52.72507858276367,57.93142700195313,60.17287826538086,5.0711665446103025,1,2.31,23.25972726334741,Consumer Cyclical,United States,OR,1.5440380632879962,1445049,0.9980488618214926,0.9950113892555236,0.9716358997605063,0.8890684485435486,0.9601907372474672,0.9325070518713732,0.8843789398670197,0.9228962443091652,0.8958052992820741,0.8738932609558105,0.9537755250930786,0.8939334750175476,0.6666666666666666,0.0,0.5454545454545454,0.4,0.3,0.5384615384615384,0.75,0.4545454545454545,0.2307692307692308,0.4444444444444444,0.5,0.38461538461538464,0.4345797720797721,0.9309287610853839,-0.037873028209070445,0.43909842827229884,2.27,23.231107933055636,1.3410819490429413,1296753.0,0.4602038389899102,0.3131128629109788,50.21928024291992,52.76598358154297,2.546703338623047,245.11958333333334,4.3500000000000005,240.00716666666662,4.875
