,ticker,year,jan_close,feb_close,mar_close,apr_close,may_close,jun_close,jul_close,aug_close,sep_close,oct_close,nov_close,dec_close,percentage_change,direction
2851,PFG,2020,48.5252799987793,41.17314529418945,29.068851470947266,33.77144241333008,36.31979751586914,39.065879821777344,39.902870178222656,40.108604431152344,38.35606002807617,37.355960845947266,47.42359161376953,47.789649963378906,-30.404435761772763,-1
2852,PFG,2021,47.462120056152344,55.0318717956543,58.31938552856445,62.12240219116211,63.600807189941406,62.032344818115234,60.99176788330078,66.20708465576172,63.81884002685547,66.48455810546875,70.27999877929688,,30.888384500450496,1
2853,PG,2014,60.85091018676758,62.47106170654297,64.01178741455078,66.08391571044922,64.67498779296875,62.913814544677734,62.391300201416016,67.0633773803711,67.57173156738281,70.95995330810547,73.52938842773438,74.06600952148438,8.599716105511256,1
2854,PG,2015,69.02404022216797,69.7118911743164,67.09965515136719,65.63339233398438,64.70884704589844,64.58504486083984,63.8321533203125,58.813812255859375,59.870758056640625,64.13706970214844,62.843936920166016,66.6814193725586,-4.912270967144347,-1
2855,PG,2016,69.19376373291016,68.00790405273438,69.7188949584961,68.41942596435547,69.2050552368164,72.30493927001953,73.66292572021484,75.14324188232422,77.24323272705078,75.2806167602539,71.5166015625,72.9216079711914,-1.1190860661137798,-1
2856,PG,2017,76.57612609863281,79.60944366455078,78.54297637939453,76.92433166503906,77.59376525878906,76.76579284667969,80.62574005126953,81.9129867553711,80.76776123046875,77.22262573242188,80.4871826171875,82.17761993408203,0.4547181793418861,1
2857,PG,2018,77.81098175048828,70.76346588134766,71.44840240478516,65.79740142822266,66.55233764648438,71.00007629394531,74.23287200927734,76.13273620605469,76.38973236083984,82.1112289428711,87.50939178466797,85.1112289428711,-15.439440618791881,-1
2858,PG,2019,90.03089141845703,91.97206115722656,97.1049575805664,100.07418060302734,96.71894073486328,103.05345916748047,111.65705108642578,113.7286376953125,117.65422821044922,118.52944946289062,116.1971206665039,118.90071868896484,11.155381254518336,1
2859,PG,2020,119.3388900756836,108.43158721923828,105.33845520019531,113.6274185180664,111.74759674072266,115.26622772216797,127.19780731201172,134.192138671875,134.83241271972656,133.7371368408203,135.46372985839844,135.72711181640625,-4.785926493865517,-1
2860,PG,2021,125.81928253173828,121.22654724121094,132.90464782714844,131.7696533203125,133.1819610595703,133.26095581054688,141.35391235351562,141.512939453125,138.9388885498047,142.99000549316406,149.02000427246094,,4.729299570654617,1
