,ticker,Year,jan_confidence,feb_confidence,mar_confidence,apr_confidence,may_confidence,jun_confidence,jul_confidence,aug_confidence,sep_confidence,oct_confidence,nov_confidence,dec_confidence,jan_sentiment,feb_sentiment,mar_sentiment,apr_sentiment,may_sentiment,jun_sentiment,jul_sentiment,aug_sentiment,sep_sentiment,oct_sentiment,nov_sentiment,dec_sentiment
617,cms,2020,0.885315728187561,0.96185502409935,,,,,,,,,,,0.6,0.0,,,,,,,,,,
618,cnp,2015,,,,,0.8759933710098267,,,,,,,,,,,,1.0,,,,,,,
619,cnp,2016,,,,0.9549750685691833,0.7821909487247467,0.9511746168136597,0.9155628085136414,0.9450762271881104,,,,,,,,0.0,0.5,1.0,1.0,0.0,,,,
620,cnp,2017,,0.990995466709137,,0.9856857657432556,0.961670845746994,,,0.9972671270370483,0.864525556564331,,0.9997363686561584,,,0.0,,1.0,0.5,,,1.0,1.0,,0.0,
621,cnp,2018,0.9999300241470337,,0.8850979804992676,0.9658794601758321,,0.9748721122741699,,,,0.9836993217468262,0.9661310911178589,0.9624253511428833,0.0,,1.0,1.0,,0.0,,,,0.0,0.3333333333333333,0.0
622,cnp,2019,0.9979818761348724,0.8161971271038055,0.9924454092979431,,0.9924223124980927,0.9933761954307556,,0.8767828345298767,0.8317400018374125,0.8555218776067098,0.8671540532793317,0.9974908630053202,1.0,0.5,0.0,,0.0,0.0,,1.0,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.3333333333333333
623,cnp,2020,0.9539738416671752,0.8710405230522156,,,,,,,,,,,0.6,0.0,,,,,,,,,,
624,cof,2008,,,,,,,,,,0.8384687602519989,,,,,,,,,,,,0.5,,
625,cof,2009,,,,,,0.9631271362304688,,0.8077937662601471,0.8410265445709229,,,,,,,,,1.0,,0.5,0.5,,,
626,cof,2011,,,,,,,0.7596475481987,0.9149887561798096,0.9923467636108398,0.9844365119934082,,,,,,,,,1.0,0.0,0.0,1.0,,
627,cof,2012,0.9999039173126221,,0.9254059493541718,0.9836830496788025,,,0.997372031211853,0.9976134300231934,0.9975675642490387,0.9602953394254049,0.9991297125816345,,0.0,,0.5,1.0,,,0.0,0.0,0.5,0.6666666666666666,0.5,
628,cof,2013,0.978012760480245,,,,0.9624942541122437,0.7869475781917572,,,,,,,0.3333333333333333,,,,0.0,0.5,,,,,,
629,cof,2014,,,,,0.7732287049293518,,,,0.870140790939331,,,0.9428308010101318,,,,,0.0,,,,0.0,,,0.0
630,cof,2015,0.9434929490089417,0.7950143814086914,,,,0.9320917725563049,,,,,0.977044939994812,,0.0,1.0,,,,0.0,,,,,1.0,
631,cof,2016,,0.9865169525146484,,,,0.7916478514671326,,,0.9936332702636719,0.9699771602948507,0.7917212843894958,0.9086970537900925,,0.5,,,,1.0,,,1.0,0.8333333333333334,0.5,0.5
632,cof,2017,,,,0.9566669762134552,0.5300093293190002,0.8308862298727036,0.969943642616272,0.5068051218986511,0.815759688615799,0.894298143684864,0.7790390849113464,0.8854667544364929,,,,0.5,0.0,0.25,0.2,1.0,0.5,0.625,0.2,0.25
633,cof,2018,0.9269088059663773,0.9000165820121765,0.8977585434913635,0.9929250081380209,0.9939105808734894,,0.999796450138092,,,0.9051222801208496,0.9748691320419312,0.7440897425015768,0.5,0.2,0.5,0.6666666666666666,0.0,,0.0,,,1.0,0.4,0.6666666666666666
634,cof,2019,0.8800248354673386,0.9734790623188019,0.9915726184844971,0.9387039542198181,0.9217974791924158,0.7801838874816894,0.921155164639155,0.9394035522754376,,0.9347735246022543,0.9942230582237244,0.9138669967651367,0.25,0.5,0.0,0.5,0.16666666666666666,0.2,0.3333333333333333,0.23076923076923078,,0.2222222222222222,0.0,0.5
635,cof,2020,0.9432921707630157,0.8723450899124146,,,,,,,,,,,0.25,1.0,,,,,,,,,,
636,cop,2010,,,,,,,,,,0.9938458800315857,,,,,,,,,,,,0.0,,
637,cop,2012,0.9967114925384521,,,0.9924840033054352,,0.9178605005145073,,,0.9560144543647766,0.9980254173278809,0.9878391027450562,0.9443980753421783,0.0,,,0.5,,0.25,,,0.5,0.0,0.3333333333333333,0.5
638,cop,2013,0.9704445600509644,0.9496092796325684,,0.9987753033638,0.999087929725647,,,,,,,,1.0,0.6666666666666666,,0.0,0.0,,,,,,,
639,cop,2014,,,,0.9256627559661865,0.9087079962094625,0.7828036546707153,0.9604765176773071,0.8228263060251871,0.999624490737915,0.9810905257860819,,0.8964055895805358,,,,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,,0.2
640,cop,2015,0.976296623547872,0.8452818244695663,0.8910311758518219,0.8268180092175802,0.9836000204086304,,0.9927468299865723,0.8863391727209091,0.9948028326034546,0.950404679775238,0.855126142501831,0.8872610529263815,0.16666666666666666,0.25,0.5,1.0,1.0,,0.0,0.5,0.0,0.0,1.0,0.3333333333333333
641,cop,2016,0.850350558757782,0.85148686170578,0.9997367262840271,,0.9269120991230011,0.9788226584593455,0.9008408039808273,0.8283083140850067,0.896368220448494,0.9891697963078817,0.893172562122345,0.8633627692858378,0.3333333333333333,0.2857142857142857,0.0,,0.25,0.3333333333333333,0.375,0.4166666666666667,0.625,0.6666666666666666,0.2857142857142857,0.0
642,cop,2017,0.9723925292491913,0.7740237712860107,0.9290379136800766,0.9679373734527164,0.949630868434906,0.9244799084133573,0.9398658201098442,0.8888840940263536,0.9110078083144294,0.854272210597992,0.924750026067098,0.8684222242411446,1.0,0.5,0.0,0.5555555555555556,0.1,0.3333333333333333,0.25,0.3333333333333333,0.4444444444444444,0.2,0.4666666666666667,0.5294117647058824
643,cop,2018,0.8577113151550293,0.9145375660487584,0.9553565159440041,0.9239145219326019,0.8945977247279623,0.8908773362636566,0.9919977784156799,0.8978503942489624,0.9953639805316925,0.8944091796875,0.7949285847800118,0.8668026626110077,0.4,0.7142857142857143,0.625,0.0,0.34782608695652173,0.3333333333333333,0.0,0.25,0.0,0.5,0.42857142857142855,0.5
644,cop,2019,0.8179890579647489,0.9830354253451029,0.9471914023160934,0.9154768772423267,0.9391270809703403,0.8432212471961975,0.9058979882134331,0.9985427856445312,0.9818026721477509,0.9540295004844666,0.8724096775054931,0.9164563715457916,0.6666666666666666,0.6666666666666666,0.875,0.375,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.0,0.5,0.6666666666666666,0.2,0.5
645,cop,2020,0.9459480697458441,0.9595029083165255,,,,,,,,,,,0.36363636363636365,0.2727272727272727,,,,,,,,,,
646,cost,2012,,,,,,,,,,0.9070952733357748,,0.9174250562985738,,,,,,,,,,1.0,,0.3333333333333333
647,cost,2013,0.9892388582229614,0.9928642511367798,,0.9931913018226624,0.9851545691490173,0.8838115533192953,,,,,,,0.0,0.0,,1.0,0.0,0.6666666666666666,,,,,,
648,cost,2014,,,,0.9970780611038208,0.9889236688613892,0.9899381399154663,0.9512553513050079,0.9998825788497925,0.6250526905059814,,0.9604126214981079,0.923783540725708,,,,1.0,0.5,0.0,0.5,0.0,0.0,,1.0,0.25
649,cost,2015,0.9856233596801758,0.9332664310932159,0.958172120153904,0.9858872095743815,0.8920288483301798,0.9995917677879333,0.9534463167190552,0.9983868598937988,0.9750631848971049,0.9293497602144877,0.9999802112579346,0.847235232591629,1.0,0.375,0.75,0.0,0.3333333333333333,1.0,0.4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.25
650,cost,2016,0.9798869043588638,0.896311342716217,0.8658729195594788,0.9523483344486782,0.9012888073921204,0.8665832792009626,0.8182386292351617,0.9973764419555664,0.9216975768407186,0.8360756834348043,0.9048842787742615,0.9275994896888733,0.0,0.25,0.375,0.5714285714285714,0.4,0.14285714285714285,0.6666666666666666,1.0,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.2
651,cost,2017,0.8940320461988449,0.8195956945419312,0.988372266292572,0.9169435203075409,0.9195802062749863,0.9460802985274274,0.8458096385002136,0.9259554379516177,0.8960958293506077,0.8850084642569224,0.9093277454376221,0.9644782634881827,0.25,0.5,1.0,0.4166666666666667,0.5,0.391304347826087,0.5,0.5555555555555556,0.5714285714285714,0.3333333333333333,1.0,0.7692307692307693
652,cost,2018,0.9686091542243958,0.9828730300068855,0.9254469573497772,0.9598365426063538,0.9301714584940955,0.925016496862684,0.9832052787144979,0.9486130873362223,0.8957943618297577,0.9420373638470968,0.9004385670026144,0.8997850201346658,0.5714285714285714,0.625,0.5,0.5,0.6190476190476191,0.5714285714285714,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.18181818181818182
653,cost,2019,0.7601920962333679,0.9878242015838623,0.9285445544454787,0.9175024807453156,0.9558457632859548,0.9509094754854838,0.9137533664703369,0.9135792970657348,0.9145248640667308,0.9174429449168119,0.9459139704704285,0.8283135030004714,0.5,0.42857142857142855,0.6666666666666666,0.3,0.3333333333333333,0.6666666666666666,0.6,0.26666666666666666,0.5454545454545454,0.18181818181818182,0.625,0.2222222222222222
654,cost,2020,0.9153247343169318,0.9057841300964355,,,,,,,,,,,0.3888888888888889,1.0,,,,,,,,,,
655,cpb,2009,,,,,,,,0.97788405418396,0.8350152373313904,,,,,,,,,,,0.0,0.3333333333333333,,,
656,cpb,2010,,,,,,,,,,,0.9984508752822876,,,,,,,,,,,,0.0,
657,cpb,2011,,,,,,,,,,,0.9972484707832336,0.9972484707832336,,,,,,,,,,,1.0,1.0
658,cpb,2012,,0.9988320469856262,,0.9970957040786743,0.9437975585460663,,,0.8455910086631775,0.9859141111373901,,0.9845079978307089,0.593338131904602,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0
659,cpb,2013,0.91237473487854,0.8565513690312704,0.9764848947525024,0.9995313882827759,0.9312411546707153,,,,,,,,1.0,0.0,0.6666666666666666,1.0,0.25,,,,,,,
660,cpb,2014,,,,,0.9691905975341797,0.9952449202537537,,,0.9816831350326538,,0.964246928691864,,,,,,0.0,0.0,,,0.0,,1.0,
661,cpb,2015,0.6776866912841797,,0.8350357413291931,,,0.9898653626441956,,,,,0.9900501370429993,,0.0,,0.0,,,0.0,,,,,0.0,
662,cpb,2016,,0.9130629599094391,,0.998330295085907,0.8683958812193437,0.859962061047554,0.850770632425944,0.9929869771003723,0.930163586139679,,0.9341479973359541,0.9999080896377563,,0.5,,0.0,0.36363636363636365,0.75,1.0,1.0,0.4,,0.45454545454545453,0.0
663,cpb,2017,0.9926626682281494,0.9880683720111847,,0.9989940524101257,0.9328077137470245,0.8649339477221171,0.9000209718942642,0.9195493459701538,,0.9415281116962433,0.9823710521062216,0.9589182734489441,0.0,0.5,,1.0,0.16666666666666666,0.16666666666666666,0.75,0.0,,0.5,0.3333333333333333,0.3333333333333333
664,cpb,2018,0.8444192707538605,0.9916179239749908,0.81805899143219,0.8031781911849976,0.8974776342511177,0.8670907020568848,0.9889441331227621,0.9435898760954539,0.9155269265174866,0.9550661742687225,0.9708708723386129,0.9043315529823304,0.5,0.5,0.4,0.6,0.375,0.5,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.3333333333333333
665,cpb,2019,0.8695408151699946,0.9058251289220957,0.9521586353128607,0.9218994842635261,0.8270678669214249,0.91711372534434,0.9770939621058378,0.9137888178229332,0.9305149674415588,0.8424365023771921,0.7543257673581442,0.9345225294431051,0.6153846153846154,0.46153846153846156,0.36363636363636365,0.7777777777777778,1.0,0.6,0.2727272727272727,0.375,0.4,0.5,0.6666666666666666,0.6666666666666666
666,cpb,2020,0.8957381458843455,0.9912216322762626,,,,,,,,,,,0.4117647058823529,1.0,,,,,,,,,,
667,crm,2012,,,,,,,,0.9997394680976868,,0.9906372427940369,,,,,,,,,,0.0,,0.0,,
668,crm,2013,,,0.9183860719203949,,,,,,,,,,,,1.0,,,,,,,,,
669,crm,2014,,,,,0.9908688068389893,,,0.9111276865005493,0.9945753812789917,,,0.9511836171150208,,,,,0.0,,,1.0,0.0,,,1.0
670,crm,2015,,,0.8838812410831451,0.9962396621704102,0.9892430007457733,0.6641515493392944,,0.7482983469963074,,0.7159059047698975,0.9099329113960266,0.9470902383327484,,,0.5,1.0,0.0,1.0,,1.0,,1.0,0.5,0.5
671,crm,2016,0.8027897477149963,0.9084845632314682,0.9299249053001404,0.9993715882301331,0.9732687324285507,0.902034444468362,0.9196640849113464,0.9248338937759399,,0.878451270716531,0.8693447546525435,0.9740680456161499,1.0,0.5,0.0,0.0,0.5,0.2857142857142857,0.6666666666666666,0.25,,0.2857142857142857,0.8181818181818182,1.0
672,crm,2017,,0.9133921265602112,0.8878051439921061,0.7667137086391449,0.9276257380843163,0.9695590436458588,0.8223904967308044,0.9725051403045655,0.8081493377685547,0.9332660039265951,0.9186134593827384,,,0.0,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,0.9,0.5,0.6666666666666666,0.14285714285714285,
673,crm,2018,0.970406194527944,0.9358966052532196,0.831762945652008,0.9415355324745178,0.8742918769518534,0.9995028376579285,0.8994566202163696,0.8606445670127869,,0.8993272185325623,0.9267136057217916,0.9108734130859375,0.3333333333333333,0.25,0.6,1.0,0.5,1.0,0.4,0.6,,0.0,0.5555555555555556,0.0
674,crm,2019,0.9720460772514343,,0.9805156418255397,0.9184422194957733,0.868355393409729,0.9019250869750977,0.9945147335529327,0.8375228196382523,0.929131418466568,0.9979701638221741,0.9364397327105204,0.8491177459557852,0.5,,0.5714285714285714,0.0,0.6666666666666666,0.8333333333333334,0.25,0.375,0.5,1.0,0.6666666666666666,0.8333333333333334
675,crm,2020,0.865966260433197,0.9982792139053345,,,,,,,,,,,0.7142857142857143,1.0,,,,,,,,,,
676,csx,2012,,,0.976740300655365,,,,,,,,,,,,1.0,,,,,,,,,
677,csx,2013,,,,0.9980670809745789,,,,,,,,,,,,0.0,,,,,,,,
678,csx,2014,,,,,,0.9984322190284729,,,,0.914984405040741,,,,,,,,1.0,,,,0.0,,
679,csx,2015,,0.992168128490448,0.990025669336319,,,,0.8261280357837677,,0.960743761062622,0.97093465924263,,0.9856846928596497,,0.0,0.0,,,,0.5,,0.4,0.5,,0.0
680,csx,2016,,,0.9600680470466614,0.9748308062553406,0.885219395160675,,0.9161048382520676,,,0.9812135845422745,0.8907889127731323,,,,0.0,0.0,1.0,,0.5,,,0.5,0.0,
681,csx,2017,0.9017312526702881,0.9386926293373108,0.9558635950088501,0.8426183561484019,0.5880692601203918,0.8265577554702759,0.9602738448551723,0.7555783092975616,0.8722609877586365,0.9028568416833878,0.8921058376630148,0.8985432465871175,0.3333333333333333,0.25,0.0,0.6666666666666666,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.26666666666666666
682,csx,2018,0.9990711510181427,0.9622965455055237,0.903486967086792,0.9923049807548523,,0.9986832737922668,0.8857362469037374,,,0.81883172194163,0.8752685739443853,0.8388502597808838,0.0,0.25,1.0,0.0,,1.0,0.6666666666666666,,,0.3333333333333333,0.38461538461538464,0.5
683,csx,2019,0.9748602882027626,0.9618195295333862,,0.8360344682421003,0.9362293958663941,,0.9480336407820383,0.9368909001350403,,0.9295816421508789,0.9794428646564484,,0.875,0.0,,0.7142857142857143,0.0,,0.4166666666666667,0.3333333333333333,,1.0,0.5,
684,csx,2020,0.9048452505043575,,,,,,,,,,,,0.35714285714285715,,,,,,,,,,,
685,ctas,2012,,,,,,,,,,0.594335675239563,,0.9449315667152405,,,,,,,,,,1.0,,0.5
686,ctas,2013,,,0.5786722898483276,,,,,,,,,,,,0.0,,,,,,,,,
687,ctas,2014,,,,,,,,0.99444580078125,,,0.7223911285400391,,,,,,,,,1.0,,,0.0,
688,ctas,2015,,,0.9987167119979858,0.9820640087127686,,,,,,,,0.9988203644752502,,,1.0,0.0,,,,,,,,1.0
689,ctas,2016,0.954725980758667,,0.9098541736602783,,,0.9983532726764679,0.7259127646684647,,0.9944716691970825,0.961961954832077,0.9993430972099304,0.9881552755832672,0.0,,1.0,,,1.0,0.75,,0.5,0.5,0.0,0.5
690,ctas,2017,,,0.9180378615856171,0.9906062483787537,0.9920828342437744,,0.898795947432518,0.99149090051651,0.9855326612790426,0.9770070314407349,,0.8597601481846401,,,0.0,0.0,1.0,,0.5,1.0,0.6666666666666666,0.0,,0.8571428571428571
691,ctas,2018,,0.9057500213384628,0.8116850256919861,0.8562402129173279,,0.881836012005806,,,0.998957633972168,,0.9748740891615549,0.9628300155912127,,0.5,0.6666666666666666,0.6666666666666666,,0.5,,,0.0,,0.5,0.7142857142857143
692,ctas,2019,0.8938584694495568,0.9175003965695699,0.9500773208481925,0.9584214687347412,0.92002605398496,,0.9224525332450867,0.9404791355133056,0.8872533241907755,0.8826962944233057,0.8506260785189542,0.8945406350222501,0.6153846153846154,1.0,0.7142857142857143,1.0,0.5,,0.9,0.3,0.75,0.42424242424242425,0.2727272727272727,0.5454545454545454
693,ctas,2020,0.9089211093054878,0.9589030742645264,,,,,,,,,,,0.4444444444444444,0.0,,,,,,,,,,
694,ctsh,2014,,,,,,,,0.9964329302310944,,,,,,,,,,,,1.0,,,,
695,ctsh,2015,0.9774357676506042,0.6872247457504272,,,,,,0.8831031918525696,,,0.8867098093032837,0.8796841502189636,0.0,1.0,,,,,,0.0,,,0.0,1.0
696,ctsh,2016,0.970119297504425,,,,,,,0.9853062629699707,0.9805735945701599,0.9745239019393921,0.9863672852516174,,1.0,,,,,,,1.0,0.0,1.0,0.0,
697,ctsh,2017,,0.8403847813606262,0.9941121935844421,,,,,0.7840299904346466,,0.9581292569637299,0.9967681169509888,,,0.0,0.0,,,,,1.0,,0.5,1.0,
698,ctsh,2018,0.9992596507072449,0.9747046232223511,0.9930524080991745,0.9813713133335114,0.9669509132703146,,0.9968147873878479,,,0.9986461997032166,,,1.0,1.0,0.75,0.5,0.0,,1.0,,,0.0,,
699,ctsh,2019,0.925721138715744,0.9203032652537028,0.9992806315422058,0.895494818687439,0.9650061925252279,,0.9303908497095108,0.8365901857614517,0.8710229694843292,0.9329363505045573,0.9769257307052612,,0.5,0.3333333333333333,0.0,0.5,0.16666666666666666,,0.25,1.0,0.0,0.3333333333333333,0.0,
700,ctsh,2020,0.9766229689121246,0.8878054448536464,,,,,,,,,,,0.0,0.42857142857142855,,,,,,,,,,
701,ctxs,2014,,,,,,0.8946490287780762,0.8560264110565186,,,,,,,,,,,1.0,1.0,,,,,
702,ctxs,2015,0.9989488124847412,,,0.8022112250328064,,0.766847550868988,0.7746233940124512,0.9654573798179626,0.6888638734817505,0.9957937002182007,0.9207955002784729,,0.0,,,1.0,,0.0,1.0,0.0,0.0,1.0,0.5,
703,ctxs,2016,,,,,0.9473173022270203,0.9133743445078532,0.9100173115730286,0.8106546401977539,0.9995868802070618,0.9943254590034485,0.6701168715953827,0.8883837461471558,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
704,ctxs,2017,0.9989429116249084,,0.7834513783454895,,,0.9989797472953796,0.9291169047355652,0.9893792271614075,,,0.8702746033668518,,0.0,,1.0,,,1.0,0.0,1.0,,,1.0,
705,ctxs,2018,0.6117971539497375,,,0.9442730148633321,0.8618829846382141,0.9569202959537506,,,,0.5289275050163269,,,1.0,,,0.6666666666666666,0.0,1.0,,,,0.0,,
706,ctxs,2019,0.8667791038751602,0.6941491663455963,0.997606635093689,0.8450454473495483,0.991134524345398,,0.9777128845453262,0.9941748976707458,,0.8355820924043655,,0.9831135272979736,0.5,0.0,0.0,0.75,0.0,,0.0,0.0,,0.75,,1.0
707,ctxs,2020,0.7905131237847465,0.9221388697624207,,,,,,,,,,,0.7142857142857143,1.0,,,,,,,,,,
708,cvs,2012,,,,,,,,,,,,0.9850652813911438,,,,,,,,,,,,0.0
709,cvs,2014,,,,,0.9253644943237305,,0.9989645481109619,,,0.8406515717506409,0.9815083146095276,0.9894730448722839,,,,,1.0,,1.0,,,0.0,0.0,0.0
710,cvs,2015,0.9640215039253235,,,,0.7158406774202982,,,,0.9072543581326803,,0.6591783165931702,0.9998644590377808,0.5,,,,0.6666666666666666,,,,0.3333333333333333,,1.0,0.0
711,cvs,2016,,0.9813686609268188,0.9497806429862976,0.9980167150497437,0.8777393400669098,,0.9921812117099762,,,0.9643689692020416,0.8504087179899216,,,0.0,0.0,1.0,0.5,,0.5,,,0.5,0.25,
712,cvs,2017,0.9974519610404968,,,,0.9986269474029541,,,0.987006425857544,,0.9907185435295105,0.9136277794837951,0.8352225422859192,0.0,,,,0.0,,,0.0,,0.0,0.2,0.2
713,cvs,2018,0.8921478509902954,0.8756728867689768,,,0.9766278266906738,0.960672453045845,0.5714466571807861,0.8898500204086304,0.5673465728759766,0.9407965540885925,0.9681988755861918,0.929823637008667,0.4,0.5,,,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.38461538461538464
714,cvs,2019,0.9265395522117614,0.8832227190335592,0.789310355981191,0.9539071321487427,0.9641604945063591,0.9092747867107391,0.9471128880977631,0.9738218784332275,0.9152703185876211,0.8985578194260597,0.8784022075789315,0.9785259068012238,0.2,0.4444444444444444,0.3333333333333333,1.0,0.5,1.0,0.5,0.75,0.8333333333333334,0.0,0.2857142857142857,0.25
715,cvs,2020,0.8542289336522421,0.992258608341217,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,
716,cvx,2008,,,,,,,,,,0.9628404974937439,,0.994341641664505,,,,,,,,,,0.0,,0.0
717,cvx,2009,,0.9522314667701721,,,0.8532968461513519,0.8772440808159965,0.985689483937763,0.9359355419874191,0.9632143527269363,0.9615136517418755,,,,0.6666666666666666,,,0.0,0.07142857142857142,0.047619047619047616,0.375,0.0,0.1111111111111111,,
718,cvx,2010,,,0.9906214475631714,,,,,,,,,0.9689550399780273,,,0.0,,,,,,,,,0.0
719,cvx,2011,,,,,0.9042800324303764,0.9544738888740539,0.9967734813690186,,0.9737672209739685,,0.8871696988741556,0.8855145275592804,,,,,0.14285714285714285,0.2,0.0,,0.0,,0.6666666666666666,0.5
720,cvx,2012,0.9821692705154419,0.9790621399879456,0.9944196194410324,0.9484596252441406,0.9877450168132782,0.8790350300925118,0.8913408716519674,0.924103421824319,0.9938862919807434,0.983362865447998,0.831929624080658,0.9993336796760559,0.25,0.0,0.5,0.6,0.16666666666666666,0.42857142857142855,0.1111111111111111,0.2857142857142857,0.0,0.6,0.0,0.0
721,cvx,2013,0.9282429963350296,0.9923948049545288,0.8765488862991333,0.9094607830047607,0.9556306600570679,0.995121568441391,0.9708147943019867,0.9664780311286449,0.9397071778774262,0.9344820150962243,0.8703183084726334,0.9981756657361984,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.4,0.38461538461538464,0.5,0.0
722,cvx,2014,0.9911903653826032,0.9973185128635831,0.8801165103912354,,0.8581421375274658,0.9287593960762024,0.9423257410526276,0.891773796081543,0.9094951450824738,0.9589030891656876,0.9727731943130493,0.92516561349233,0.5714285714285714,0.1111111111111111,0.6,,0.3333333333333333,0.5,0.5,0.4,0.0,0.5,0.0,0.2222222222222222
723,cvx,2015,0.9444350004196167,0.8321597456932068,0.8335160953657967,0.9154876205656264,0.7807910323143006,0.9997625946998596,0.9057896137237549,0.9259878439562661,0.975823829571406,0.9306348189711571,0.9049673825502396,0.8988157785855807,0.2857142857142857,0.4,0.42857142857142855,0.0,0.4,0.5,0.0,0.5,0.0,0.5,0.5,0.46153846153846156
724,cvx,2016,0.8393019139766693,0.8856785148382187,0.9587261378765106,0.8764829304483202,0.8932591340480707,0.8913034744884657,0.9074277728796005,0.8770334580365349,0.9384599576393763,0.8539049350298368,0.9052073359489441,0.954890957900456,1.0,0.0,0.125,0.4444444444444444,0.3076923076923077,0.30434782608695654,0.25,0.29411764705882354,0.4166666666666667,0.46153846153846156,0.6190476190476191,0.42857142857142855
725,cvx,2017,0.9439615547657013,0.9010575088587675,0.8874941070874532,0.9013478301820301,0.8631503954529762,0.9183307360200321,0.9398406706750393,0.9335975505056835,0.9499877244234085,0.933189217860882,0.9168038219213486,0.8520831366380056,0.3,0.5454545454545454,0.4166666666666667,0.3333333333333333,0.4375,0.29411764705882354,0.1875,0.5238095238095238,0.16666666666666666,0.46153846153846156,0.5,0.3333333333333333
726,cvx,2018,0.9034014284610749,0.9470671713352203,0.8981014370918274,0.9459272490607368,0.8730249450756953,0.905932215127078,0.9128964245319366,0.8392364978790283,0.8024432063102722,0.9574641108512878,0.9420554510184697,0.9564918656098215,0.2,0.25,0.5,0.16666666666666666,0.46153846153846156,0.5454545454545454,1.0,0.25,0.3333333333333333,0.1,0.42857142857142855,0.2631578947368421
727,cvx,2019,0.9437843280680039,0.9261309071020647,0.9666866319520133,0.923498329094478,0.9466421604156494,0.8915625716510572,0.8739233791828156,0.8960164673626423,0.8928439170122147,0.9205483893553416,0.9513494446873665,0.8722925573587418,0.35294117647058826,0.45454545454545453,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.6842105263157895,0.4,0.375,0.16666666666666666,0.4166666666666667,0.5,0.55
728,cvx,2020,0.9438872536023458,0.8833920797880959,,,,,,,,,,,0.4523809523809524,0.29411764705882354,,,,,,,,,,
729,d,2012,,,,,,,0.9812943935394287,0.9294018546740214,,0.9997425675392151,,0.9994403719902039,,,,,,,1.0,0.3333333333333333,,0.0,,0.0
730,d,2013,0.9793841540813446,,,,0.6949574947357178,0.9936736822128296,,,,,,,0.5,,,,1.0,0.5,,,,,,
731,d,2014,,,,,,,,,0.5240446925163269,,0.7405234575271606,,,,,,,,,,0.0,,0.0,
732,d,2015,,,,,,,,,,0.9870004653930664,,,,,,,,,,,,1.0,,
733,d,2016,,,,,,,,0.9708473086357117,0.9008981188138326,,,,,,,,,,,0.0,0.6666666666666666,,,
734,d,2017,,,0.5457172393798828,,0.896106731891632,,,0.998673677444458,0.9392792582511902,0.648222804069519,0.9659559726715088,0.9642658829689026,,,1.0,,0.8,,,0.0,1.0,0.5,1.0,1.0
735,d,2018,0.9465967019399008,,0.9342141509056091,0.9566960036754608,0.9056543509165446,0.8624731500943502,0.8676330149173737,0.9512434303760529,,0.8313589096069336,0.9029425978660583,0.9760989944140116,0.3333333333333333,,0.4,0.5,0.0,0.6666666666666666,0.5,0.0,,1.0,0.25,1.0
736,d,2019,0.6230550408363342,0.9971538782119751,0.7981981039047241,,0.7996722161769867,0.7072787284851074,,,,0.8599833846092224,,0.9658741354942322,0.5,0.0,1.0,,0.5,0.0,,,,1.0,,1.0
737,d,2020,0.9420442700386047,,,,,,,,,,,,0.4,,,,,,,,,,,
738,dal,2012,,,,,,,0.793479323387146,,,,,,,,,,,,0.0,,,,,
739,dal,2013,,0.9997699856758118,,,,,,,,,,,,0.0,,,,,,,,,,
740,dal,2014,0.9931374788284302,,,,0.994682639837265,0.9987086057662964,0.9485231041908264,0.8780222535133362,,0.9736039340496063,,0.8867542545000712,1.0,,,,0.5,0.0,0.25,0.0,,0.0,,0.0
741,dal,2015,0.8427027463912964,,0.9147083163261414,0.8998822073141733,0.8409653425216674,0.9182786792516708,0.8828565955162049,0.8629458546638489,0.846453328927358,0.9845381180445353,0.7880513370037079,0.8787660241127014,0.0,,0.0,0.3333333333333333,0.4,0.25,0.2,0.0,0.3333333333333333,0.3333333333333333,0.5,0.4
742,dal,2016,0.9666299223899841,0.9749513268470764,0.9062733948230743,0.8326281160116196,0.8137347102165222,0.891682755947113,0.9127717932065328,0.9403125175407955,0.9038788874944051,0.9260150227281783,0.847807340323925,0.8814934492111206,0.5,1.0,0.5,0.375,0.7272727272727273,1.0,0.5333333333333333,0.2857142857142857,0.16666666666666666,0.2777777777777778,0.625,0.6666666666666666
